stat rdma operate:
phase:3000
Type:rdma_send, src_node:3, src_port:0, dst_node:19, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:19, src_port:0, dst_node:35, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:35, src_port:0, dst_node:51, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:51, src_port:0, dst_node:67, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:67, src_port:0, dst_node:83, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:83, src_port:0, dst_node:99, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:99, src_port:0, dst_node:115, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:115, src_port:0, dst_node:131, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:131, src_port:0, dst_node:147, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:147, src_port:0, dst_node:163, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:163, src_port:0, dst_node:179, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:179, src_port:0, dst_node:195, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:195, src_port:0, dst_node:211, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:211, src_port:0, dst_node:227, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:227, src_port:0, dst_node:243, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:243, src_port:0, dst_node:259, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:259, src_port:0, dst_node:275, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:275, src_port:0, dst_node:291, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:291, src_port:0, dst_node:307, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:307, src_port:0, dst_node:323, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:323, src_port:0, dst_node:339, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:339, src_port:0, dst_node:355, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:355, src_port:0, dst_node:371, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:371, src_port:0, dst_node:387, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:387, src_port:0, dst_node:403, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:403, src_port:0, dst_node:419, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:419, src_port:0, dst_node:435, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:435, src_port:0, dst_node:451, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:451, src_port:0, dst_node:467, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:467, src_port:0, dst_node:483, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:483, src_port:0, dst_node:499, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:499, src_port:0, dst_node:3, dst_port:0, priority:0, msg_len:287225937
phase:3000
Type:rdma_send, src_node:3, src_port:0, dst_node:35, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:19, src_port:0, dst_node:51, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:35, src_port:0, dst_node:67, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:51, src_port:0, dst_node:83, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:67, src_port:0, dst_node:99, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:83, src_port:0, dst_node:115, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:99, src_port:0, dst_node:131, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:115, src_port:0, dst_node:147, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:131, src_port:0, dst_node:163, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:147, src_port:0, dst_node:179, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:163, src_port:0, dst_node:195, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:179, src_port:0, dst_node:211, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:195, src_port:0, dst_node:227, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:211, src_port:0, dst_node:243, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:227, src_port:0, dst_node:259, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:243, src_port:0, dst_node:275, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:259, src_port:0, dst_node:291, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:275, src_port:0, dst_node:307, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:291, src_port:0, dst_node:323, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:307, src_port:0, dst_node:339, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:323, src_port:0, dst_node:355, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:339, src_port:0, dst_node:371, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:355, src_port:0, dst_node:387, dst_port:0, priority:0, msg_len:287225937
Type:rdma_send, src_node:371, src_port:0, dst_node:403, dst_port:0, priority:0, msg_len:287225937
