stat rdma operate:
phase:3000
Type:rdma_send, src_node:976, src_port:0, dst_node:977, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:977, src_port:0, dst_node:978, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:978, src_port:0, dst_node:979, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:979, src_port:0, dst_node:980, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:980, src_port:0, dst_node:981, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:981, src_port:0, dst_node:982, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:982, src_port:0, dst_node:983, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:983, src_port:0, dst_node:984, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:984, src_port:0, dst_node:985, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:985, src_port:0, dst_node:986, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:986, src_port:0, dst_node:987, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:987, src_port:0, dst_node:988, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:988, src_port:0, dst_node:989, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:989, src_port:0, dst_node:990, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:990, src_port:0, dst_node:991, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:991, src_port:0, dst_node:976, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:976, src_port:0, dst_node:977, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:977, src_port:0, dst_node:978, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:978, src_port:0, dst_node:979, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:979, src_port:0, dst_node:980, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:980, src_port:0, dst_node:981, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:981, src_port:0, dst_node:982, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:982, src_port:0, dst_node:983, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:983, src_port:0, dst_node:984, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:984, src_port:0, dst_node:985, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:985, src_port:0, dst_node:986, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:986, src_port:0, dst_node:987, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:987, src_port:0, dst_node:988, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:988, src_port:0, dst_node:989, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:989, src_port:0, dst_node:990, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:990, src_port:0, dst_node:991, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:991, src_port:0, dst_node:976, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:976, src_port:0, dst_node:977, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:977, src_port:0, dst_node:978, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:978, src_port:0, dst_node:979, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:979, src_port:0, dst_node:980, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:980, src_port:0, dst_node:981, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:981, src_port:0, dst_node:982, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:982, src_port:0, dst_node:983, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:983, src_port:0, dst_node:984, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:984, src_port:0, dst_node:985, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:985, src_port:0, dst_node:986, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:986, src_port:0, dst_node:987, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:987, src_port:0, dst_node:988, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:988, src_port:0, dst_node:989, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:989, src_port:0, dst_node:990, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:990, src_port:0, dst_node:991, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:991, src_port:0, dst_node:976, dst_port:0, priority:0, msg_len:33554432
