stat rdma operate:
phase:3000
Type:rdma_send, src_node:43, src_port:0, dst_node:171, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:171, src_port:0, dst_node:299, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:299, src_port:0, dst_node:427, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:427, src_port:0, dst_node:555, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:555, src_port:0, dst_node:683, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:683, src_port:0, dst_node:811, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:811, src_port:0, dst_node:939, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:939, src_port:0, dst_node:1067, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1067, src_port:0, dst_node:1195, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1195, src_port:0, dst_node:1323, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1323, src_port:0, dst_node:1451, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1451, src_port:0, dst_node:1579, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1579, src_port:0, dst_node:1707, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1707, src_port:0, dst_node:1835, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1835, src_port:0, dst_node:1963, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1963, src_port:0, dst_node:2091, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2091, src_port:0, dst_node:2219, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2219, src_port:0, dst_node:2347, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2347, src_port:0, dst_node:2475, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2475, src_port:0, dst_node:2603, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2603, src_port:0, dst_node:2731, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2731, src_port:0, dst_node:2859, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2859, src_port:0, dst_node:2987, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2987, src_port:0, dst_node:3115, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:3115, src_port:0, dst_node:3243, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:3243, src_port:0, dst_node:3371, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:3371, src_port:0, dst_node:3499, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:3499, src_port:0, dst_node:3627, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:3627, src_port:0, dst_node:3755, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:3755, src_port:0, dst_node:3883, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:3883, src_port:0, dst_node:4011, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4011, src_port:0, dst_node:43, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:43, src_port:0, dst_node:299, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:171, src_port:0, dst_node:427, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:299, src_port:0, dst_node:555, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:427, src_port:0, dst_node:683, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:555, src_port:0, dst_node:811, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:683, src_port:0, dst_node:939, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:811, src_port:0, dst_node:1067, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:939, src_port:0, dst_node:1195, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1067, src_port:0, dst_node:1323, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1195, src_port:0, dst_node:1451, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1323, src_port:0, dst_node:1579, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1451, src_port:0, dst_node:1707, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1579, src_port:0, dst_node:1835, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1707, src_port:0, dst_node:1963, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1835, src_port:0, dst_node:2091, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1963, src_port:0, dst_node:2219, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2091, src_port:0, dst_node:2347, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2219, src_port:0, dst_node:2475, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2347, src_port:0, dst_node:2603, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2475, src_port:0, dst_node:2731, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2603, src_port:0, dst_node:2859, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2731, src_port:0, dst_node:2987, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2859, src_port:0, dst_node:3115, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2987, src_port:0, dst_node:3243, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:3115, src_port:0, dst_node:3371, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:3243, src_port:0, dst_node:3499, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:3371, src_port:0, dst_node:3627, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:3499, src_port:0, dst_node:3755, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:3627, src_port:0, dst_node:3883, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:3755, src_port:0, dst_node:4011, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:3883, src_port:0, dst_node:43, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4011, src_port:0, dst_node:171, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:43, src_port:0, dst_node:427, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:171, src_port:0, dst_node:555, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:299, src_port:0, dst_node:683, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:427, src_port:0, dst_node:811, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:555, src_port:0, dst_node:939, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:683, src_port:0, dst_node:1067, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:811, src_port:0, dst_node:1195, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:939, src_port:0, dst_node:1323, dst_port:0, priority:0, msg_len:33554432
