stat rdma operate:
phase:3000
Type:rdma_send, src_node:64, src_port:0, dst_node:0, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:65, src_port:0, dst_node:1, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:66, src_port:0, dst_node:2, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:67, src_port:0, dst_node:3, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:68, src_port:0, dst_node:4, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:69, src_port:0, dst_node:5, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:70, src_port:0, dst_node:6, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:71, src_port:0, dst_node:7, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:72, src_port:0, dst_node:8, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:73, src_port:0, dst_node:9, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:74, src_port:0, dst_node:10, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:75, src_port:0, dst_node:11, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:76, src_port:0, dst_node:12, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:77, src_port:0, dst_node:13, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:78, src_port:0, dst_node:14, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:79, src_port:0, dst_node:15, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:80, src_port:0, dst_node:16, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:81, src_port:0, dst_node:17, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:82, src_port:0, dst_node:18, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:83, src_port:0, dst_node:19, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:84, src_port:0, dst_node:20, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:85, src_port:0, dst_node:21, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:86, src_port:0, dst_node:22, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:87, src_port:0, dst_node:23, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:88, src_port:0, dst_node:24, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:89, src_port:0, dst_node:25, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:90, src_port:0, dst_node:26, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:91, src_port:0, dst_node:27, dst_port:0, priority:1, msg_len:134217728
