stat rdma operate:
phase:3000
Type:rdma_send, src_node:28, src_port:0, dst_node:60, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:60, src_port:0, dst_node:28, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:92, src_port:0, dst_node:124, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:124, src_port:0, dst_node:92, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:156, src_port:0, dst_node:188, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:188, src_port:0, dst_node:156, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:220, src_port:0, dst_node:252, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:252, src_port:0, dst_node:220, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:284, src_port:0, dst_node:316, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:316, src_port:0, dst_node:284, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:348, src_port:0, dst_node:380, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:380, src_port:0, dst_node:348, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:412, src_port:0, dst_node:444, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:444, src_port:0, dst_node:412, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:476, src_port:0, dst_node:508, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:508, src_port:0, dst_node:476, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:540, src_port:0, dst_node:572, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:572, src_port:0, dst_node:540, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:604, src_port:0, dst_node:636, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:636, src_port:0, dst_node:604, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:668, src_port:0, dst_node:700, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:700, src_port:0, dst_node:668, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:732, src_port:0, dst_node:764, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:764, src_port:0, dst_node:732, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:796, src_port:0, dst_node:828, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:828, src_port:0, dst_node:796, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:860, src_port:0, dst_node:892, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:892, src_port:0, dst_node:860, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:924, src_port:0, dst_node:956, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:956, src_port:0, dst_node:924, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:988, src_port:0, dst_node:1020, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:1020, src_port:0, dst_node:988, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:1052, src_port:0, dst_node:1084, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:1084, src_port:0, dst_node:1052, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:1116, src_port:0, dst_node:1148, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:1148, src_port:0, dst_node:1116, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:1180, src_port:0, dst_node:1212, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:1212, src_port:0, dst_node:1180, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:1244, src_port:0, dst_node:1276, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:1276, src_port:0, dst_node:1244, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:1308, src_port:0, dst_node:1340, dst_port:0, priority:0, msg_len:64
