stat rdma operate:
phase:3000
Type:rdma_send, src_node:28, src_port:0, dst_node:60, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:60, src_port:0, dst_node:92, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:92, src_port:0, dst_node:124, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:124, src_port:0, dst_node:156, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:156, src_port:0, dst_node:188, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:188, src_port:0, dst_node:220, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:220, src_port:0, dst_node:252, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:252, src_port:0, dst_node:284, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:284, src_port:0, dst_node:316, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:316, src_port:0, dst_node:348, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:348, src_port:0, dst_node:380, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:380, src_port:0, dst_node:412, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:412, src_port:0, dst_node:444, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:444, src_port:0, dst_node:476, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:476, src_port:0, dst_node:508, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:508, src_port:0, dst_node:540, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:540, src_port:0, dst_node:572, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:572, src_port:0, dst_node:604, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:604, src_port:0, dst_node:636, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:636, src_port:0, dst_node:668, dst_port:0, priority:0, msg_len:33554432
