stat rdma operate:
phase:3000
Type:rdma_send, src_node:843, src_port:0, dest_node:1867, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:1867, src_port:0, dest_node:843, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:2891, src_port:0, dest_node:3915, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:3915, src_port:0, dest_node:2891, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:4939, src_port:0, dest_node:5963, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:5963, src_port:0, dest_node:4939, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:6987, src_port:0, dest_node:8011, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:8011, src_port:0, dest_node:6987, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:9035, src_port:0, dest_node:10059, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:10059, src_port:0, dest_node:9035, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:11083, src_port:0, dest_node:12107, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:12107, src_port:0, dest_node:11083, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:13131, src_port:0, dest_node:14155, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:14155, src_port:0, dest_node:13131, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:15179, src_port:0, dest_node:16203, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:16203, src_port:0, dest_node:15179, dst_port:0, priority:0, msg_len:64
phase:3000
Type:rdma_send, src_node:843, src_port:0, dest_node:1867, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:1867, src_port:0, dest_node:843, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:2891, src_port:0, dest_node:3915, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:3915, src_port:0, dest_node:2891, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:4939, src_port:0, dest_node:5963, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:5963, src_port:0, dest_node:4939, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:6987, src_port:0, dest_node:8011, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:8011, src_port:0, dest_node:6987, dst_port:0, priority:0, msg_len:67108864
