stat rdma operate:
phase:3000
Type:rdma_send, src_node:404, src_port:0, dest_node:1428, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:1428, src_port:0, dest_node:404, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:2452, src_port:0, dest_node:3476, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:3476, src_port:0, dest_node:2452, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:4500, src_port:0, dest_node:5524, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:5524, src_port:0, dest_node:4500, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:6548, src_port:0, dest_node:7572, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:7572, src_port:0, dest_node:6548, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:8596, src_port:0, dest_node:9620, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:9620, src_port:0, dest_node:8596, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:10644, src_port:0, dest_node:11668, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:11668, src_port:0, dest_node:10644, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:12692, src_port:0, dest_node:13716, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:13716, src_port:0, dest_node:12692, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:14740, src_port:0, dest_node:15764, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:15764, src_port:0, dest_node:14740, dst_port:0, priority:0, msg_len:64
phase:3000
Type:rdma_send, src_node:404, src_port:0, dest_node:1428, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:1428, src_port:0, dest_node:404, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:2452, src_port:0, dest_node:3476, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:3476, src_port:0, dest_node:2452, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:4500, src_port:0, dest_node:5524, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:5524, src_port:0, dest_node:4500, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:6548, src_port:0, dest_node:7572, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:7572, src_port:0, dest_node:6548, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:8596, src_port:0, dest_node:9620, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:9620, src_port:0, dest_node:8596, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:10644, src_port:0, dest_node:11668, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:11668, src_port:0, dest_node:10644, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:12692, src_port:0, dest_node:13716, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:13716, src_port:0, dest_node:12692, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:14740, src_port:0, dest_node:15764, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:15764, src_port:0, dest_node:14740, dst_port:0, priority:0, msg_len:67108864
phase:3000
Type:rdma_send, src_node:404, src_port:0, dest_node:1428, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:1428, src_port:0, dest_node:404, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:2452, src_port:0, dest_node:3476, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:3476, src_port:0, dest_node:2452, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:4500, src_port:0, dest_node:5524, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:5524, src_port:0, dest_node:4500, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:6548, src_port:0, dest_node:7572, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:7572, src_port:0, dest_node:6548, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:8596, src_port:0, dest_node:9620, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:9620, src_port:0, dest_node:8596, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:10644, src_port:0, dest_node:11668, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:11668, src_port:0, dest_node:10644, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:12692, src_port:0, dest_node:13716, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:13716, src_port:0, dest_node:12692, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:14740, src_port:0, dest_node:15764, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:15764, src_port:0, dest_node:14740, dst_port:0, priority:0, msg_len:64
phase:3000
Type:rdma_send, src_node:404, src_port:0, dest_node:2452, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:1428, src_port:0, dest_node:3476, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:2452, src_port:0, dest_node:404, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:3476, src_port:0, dest_node:1428, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:4500, src_port:0, dest_node:6548, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:5524, src_port:0, dest_node:7572, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:6548, src_port:0, dest_node:4500, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:7572, src_port:0, dest_node:5524, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:8596, src_port:0, dest_node:10644, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:9620, src_port:0, dest_node:11668, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:10644, src_port:0, dest_node:8596, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:11668, src_port:0, dest_node:9620, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:12692, src_port:0, dest_node:14740, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:13716, src_port:0, dest_node:15764, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:14740, src_port:0, dest_node:12692, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:15764, src_port:0, dest_node:13716, dst_port:0, priority:0, msg_len:64
phase:3000
Type:rdma_send, src_node:404, src_port:0, dest_node:2452, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1428, src_port:0, dest_node:3476, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2452, src_port:0, dest_node:404, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:3476, src_port:0, dest_node:1428, dst_port:0, priority:0, msg_len:33554432
