stat rdma operate:
phase:3000
Type:rdma_send, src_node:71, src_port:0, dest_node:1095, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:1095, src_port:0, dest_node:71, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:2119, src_port:0, dest_node:3143, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:3143, src_port:0, dest_node:2119, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:4167, src_port:0, dest_node:5191, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:5191, src_port:0, dest_node:4167, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:6215, src_port:0, dest_node:7239, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:7239, src_port:0, dest_node:6215, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:8263, src_port:0, dest_node:9287, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:9287, src_port:0, dest_node:8263, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:10311, src_port:0, dest_node:11335, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:11335, src_port:0, dest_node:10311, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:12359, src_port:0, dest_node:13383, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:13383, src_port:0, dest_node:12359, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:14407, src_port:0, dest_node:15431, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:15431, src_port:0, dest_node:14407, dst_port:0, priority:0, msg_len:64
phase:3000
Type:rdma_send, src_node:71, src_port:0, dest_node:1095, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:1095, src_port:0, dest_node:71, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:2119, src_port:0, dest_node:3143, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:3143, src_port:0, dest_node:2119, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:4167, src_port:0, dest_node:5191, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:5191, src_port:0, dest_node:4167, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:6215, src_port:0, dest_node:7239, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:7239, src_port:0, dest_node:6215, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:8263, src_port:0, dest_node:9287, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:9287, src_port:0, dest_node:8263, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:10311, src_port:0, dest_node:11335, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:11335, src_port:0, dest_node:10311, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:12359, src_port:0, dest_node:13383, dst_port:0, priority:0, msg_len:67108864
