stat rdma operate:
phase:3000
Type:rdma_send, src_node:0, src_port:0, dest_node:1024, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:1024, src_port:0, dest_node:0, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:2048, src_port:0, dest_node:3072, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:3072, src_port:0, dest_node:2048, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:4096, src_port:0, dest_node:5120, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:5120, src_port:0, dest_node:4096, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:6144, src_port:0, dest_node:7168, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:7168, src_port:0, dest_node:6144, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:8192, src_port:0, dest_node:9216, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:9216, src_port:0, dest_node:8192, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:10240, src_port:0, dest_node:11264, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:11264, src_port:0, dest_node:10240, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:12288, src_port:0, dest_node:13312, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:13312, src_port:0, dest_node:12288, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:14336, src_port:0, dest_node:15360, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:15360, src_port:0, dest_node:14336, dst_port:0, priority:0, msg_len:64
phase:3000
Type:rdma_send, src_node:0, src_port:0, dest_node:1024, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:1024, src_port:0, dest_node:0, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:2048, src_port:0, dest_node:3072, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:3072, src_port:0, dest_node:2048, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:4096, src_port:0, dest_node:5120, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:5120, src_port:0, dest_node:4096, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:6144, src_port:0, dest_node:7168, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:7168, src_port:0, dest_node:6144, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:8192, src_port:0, dest_node:9216, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:9216, src_port:0, dest_node:8192, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:10240, src_port:0, dest_node:11264, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:11264, src_port:0, dest_node:10240, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:12288, src_port:0, dest_node:13312, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:13312, src_port:0, dest_node:12288, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:14336, src_port:0, dest_node:15360, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:15360, src_port:0, dest_node:14336, dst_port:0, priority:0, msg_len:67108864
phase:3000
Type:rdma_send, src_node:0, src_port:0, dest_node:1024, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:1024, src_port:0, dest_node:0, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:2048, src_port:0, dest_node:3072, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:3072, src_port:0, dest_node:2048, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:4096, src_port:0, dest_node:5120, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:5120, src_port:0, dest_node:4096, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:6144, src_port:0, dest_node:7168, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:7168, src_port:0, dest_node:6144, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:8192, src_port:0, dest_node:9216, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:9216, src_port:0, dest_node:8192, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:10240, src_port:0, dest_node:11264, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:11264, src_port:0, dest_node:10240, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:12288, src_port:0, dest_node:13312, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:13312, src_port:0, dest_node:12288, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:14336, src_port:0, dest_node:15360, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:15360, src_port:0, dest_node:14336, dst_port:0, priority:0, msg_len:64
phase:3000
Type:rdma_send, src_node:0, src_port:0, dest_node:2048, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:1024, src_port:0, dest_node:3072, dst_port:0, priority:0, msg_len:64
