stat rdma operate:
phase:3000
Type:rdma_send, src_node:224, src_port:0, dst_node:225, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:225, src_port:0, dst_node:226, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:226, src_port:0, dst_node:227, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:227, src_port:0, dst_node:228, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:228, src_port:0, dst_node:229, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:229, src_port:0, dst_node:230, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:230, src_port:0, dst_node:231, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:231, src_port:0, dst_node:232, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:232, src_port:0, dst_node:233, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:233, src_port:0, dst_node:234, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:234, src_port:0, dst_node:235, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:235, src_port:0, dst_node:236, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:236, src_port:0, dst_node:237, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:237, src_port:0, dst_node:238, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:238, src_port:0, dst_node:239, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:239, src_port:0, dst_node:224, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:224, src_port:0, dst_node:225, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:225, src_port:0, dst_node:226, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:226, src_port:0, dst_node:227, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:227, src_port:0, dst_node:228, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:228, src_port:0, dst_node:229, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:229, src_port:0, dst_node:230, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:230, src_port:0, dst_node:231, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:231, src_port:0, dst_node:232, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:232, src_port:0, dst_node:233, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:233, src_port:0, dst_node:234, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:234, src_port:0, dst_node:235, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:235, src_port:0, dst_node:236, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:236, src_port:0, dst_node:237, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:237, src_port:0, dst_node:238, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:238, src_port:0, dst_node:239, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:239, src_port:0, dst_node:224, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:224, src_port:0, dst_node:225, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:225, src_port:0, dst_node:226, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:226, src_port:0, dst_node:227, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:227, src_port:0, dst_node:228, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:228, src_port:0, dst_node:229, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:229, src_port:0, dst_node:230, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:230, src_port:0, dst_node:231, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:231, src_port:0, dst_node:232, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:232, src_port:0, dst_node:233, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:233, src_port:0, dst_node:234, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:234, src_port:0, dst_node:235, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:235, src_port:0, dst_node:236, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:236, src_port:0, dst_node:237, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:237, src_port:0, dst_node:238, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:238, src_port:0, dst_node:239, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:239, src_port:0, dst_node:224, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:224, src_port:0, dst_node:225, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:225, src_port:0, dst_node:226, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:226, src_port:0, dst_node:227, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:227, src_port:0, dst_node:228, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:228, src_port:0, dst_node:229, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:229, src_port:0, dst_node:230, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:230, src_port:0, dst_node:231, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:231, src_port:0, dst_node:232, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:232, src_port:0, dst_node:233, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:233, src_port:0, dst_node:234, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:234, src_port:0, dst_node:235, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:235, src_port:0, dst_node:236, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:236, src_port:0, dst_node:237, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:237, src_port:0, dst_node:238, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:238, src_port:0, dst_node:239, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:239, src_port:0, dst_node:224, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:224, src_port:0, dst_node:225, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:225, src_port:0, dst_node:226, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:226, src_port:0, dst_node:227, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:227, src_port:0, dst_node:228, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:228, src_port:0, dst_node:229, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:229, src_port:0, dst_node:230, dst_port:0, priority:0, msg_len:33554432
