stat rdma operate:
phase:3000
Type:rdma_send, src_node:5952, src_port:0, dst_node:5953, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:5953, src_port:0, dst_node:5954, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:5954, src_port:0, dst_node:5955, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:5955, src_port:0, dst_node:5956, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:5956, src_port:0, dst_node:5957, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:5957, src_port:0, dst_node:5958, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:5958, src_port:0, dst_node:5959, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:5959, src_port:0, dst_node:5960, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:5960, src_port:0, dst_node:5961, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:5961, src_port:0, dst_node:5962, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:5962, src_port:0, dst_node:5963, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:5963, src_port:0, dst_node:5964, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:5964, src_port:0, dst_node:5965, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:5965, src_port:0, dst_node:5966, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:5966, src_port:0, dst_node:5967, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:5967, src_port:0, dst_node:5952, dst_port:0, priority:0, msg_len:134217728
phase:3000
Type:rdma_send, src_node:5952, src_port:0, dst_node:5953, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:5953, src_port:0, dst_node:5954, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:5954, src_port:0, dst_node:5955, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:5955, src_port:0, dst_node:5956, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:5956, src_port:0, dst_node:5957, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:5957, src_port:0, dst_node:5958, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:5958, src_port:0, dst_node:5959, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:5959, src_port:0, dst_node:5960, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:5960, src_port:0, dst_node:5961, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:5961, src_port:0, dst_node:5962, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:5962, src_port:0, dst_node:5963, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:5963, src_port:0, dst_node:5964, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:5964, src_port:0, dst_node:5965, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:5965, src_port:0, dst_node:5966, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:5966, src_port:0, dst_node:5967, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:5967, src_port:0, dst_node:5952, dst_port:0, priority:0, msg_len:134217728
phase:3000
Type:rdma_send, src_node:5952, src_port:0, dst_node:5953, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:5953, src_port:0, dst_node:5954, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:5954, src_port:0, dst_node:5955, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:5955, src_port:0, dst_node:5956, dst_port:0, priority:0, msg_len:134217728
