stat rdma operate:
phase:3000
Type:rdma_send, src_node:256, src_port:0, dst_node:0, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:257, src_port:0, dst_node:1, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:258, src_port:0, dst_node:2, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:259, src_port:0, dst_node:3, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:260, src_port:0, dst_node:4, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:261, src_port:0, dst_node:5, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:262, src_port:0, dst_node:6, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:263, src_port:0, dst_node:7, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:264, src_port:0, dst_node:8, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:265, src_port:0, dst_node:9, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:266, src_port:0, dst_node:10, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:267, src_port:0, dst_node:11, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:268, src_port:0, dst_node:12, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:269, src_port:0, dst_node:13, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:270, src_port:0, dst_node:14, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:271, src_port:0, dst_node:15, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:272, src_port:0, dst_node:16, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:273, src_port:0, dst_node:17, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:274, src_port:0, dst_node:18, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:275, src_port:0, dst_node:19, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:276, src_port:0, dst_node:20, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:277, src_port:0, dst_node:21, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:278, src_port:0, dst_node:22, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:279, src_port:0, dst_node:23, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:280, src_port:0, dst_node:24, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:281, src_port:0, dst_node:25, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:282, src_port:0, dst_node:26, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:283, src_port:0, dst_node:27, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:284, src_port:0, dst_node:28, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:285, src_port:0, dst_node:29, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:286, src_port:0, dst_node:30, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:287, src_port:0, dst_node:31, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:288, src_port:0, dst_node:32, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:289, src_port:0, dst_node:33, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:290, src_port:0, dst_node:34, dst_port:0, priority:1, msg_len:134217728
Type:rdma_send, src_node:291, src_port:0, dst_node:35, dst_port:0, priority:1, msg_len:134217728
